2017-11-24,UC Santa Barbara,69,Prairie View,66
2017-11-24,Rider,94,Hampton,80
2017-11-24,Florida,111,Gonzaga,105
2017-11-24,Texas St.,62,Canisius,68
2017-11-25,Bakersfield,72,Central Mich.,75
2017-11-25,Jackson St.,75,Neb. Omaha,73
2017-11-25,Tulsa,92,Central Ark.,72
2017-11-25,Utah St.,77,New Hampshire,63
2017-11-25,Virginia Tech,96,Morehead St.,63
2017-11-25,Indiana St.,85,Ball St.,93
2017-11-25,Brown,94,Long Island,86
2017-11-25,Holy Cross,62,Albany (NY),78
2017-11-25,Md.-East. Shore,60,Tennessee Tech,90
2017-11-25,Colgate,77,Columbia,71
2017-11-25,Yale,73,Vermont,79
2017-11-25,Campbell,72,Bowling Green,78
2017-11-25,Pittsburgh,80,Lehigh,68
2017-11-25,Liberty,96,Toccoa Falls,50
2017-11-25,Western Mich.,88,Northwood (MI),59
2017-11-25,Detroit,131,Siena Heights,69
2017-11-25,Siena,85,Hofstra,76
2017-11-25,Southeastern La.,73,Mississippi Val.,59
2017-11-25,Bradley,62,Ga. Southern,57
2017-11-25,BYU,68,Massachusetts,66
2017-11-25,Gardner-Webb,64,Fairfield,75
2017-11-25,North Dakota,75,Utah Valley,83
2017-11-25,Texas Tech,103,Savannah St.,69
2017-11-25,Furman,78,Northeastern,67
2017-11-25,McNeese St.,103,Southern-N.O.,79
2017-11-25,Western Caro.,82,Alabama A&amp;M,72
2017-11-25,Miami (FL),86,North Florida,65
2017-11-25,NJIT,65,Drexel,53
2017-11-25,Radford,69,James Madison,68
2017-11-25,Delaware St.,68,Georgian Court,55
2017-11-25,Denver,60,St. Francis (NY),50
2017-11-25,Santa Clara,59,Sam Houston St.,73
2017-11-25,American,69,VMI,64
2017-11-25,UALR,64,Robert Morris,78
2017-11-25,Maryland,80,New Mexico,65
2017-11-25,East Tenn. St.,83,IPFW,73
2017-11-25,Bethune-Cookman,95,Florida Col.,67
2017-11-25,Creighton,103,SIU Edwardsville,66
2017-11-25,Kent St.,60,Loyola (IL),75
2017-11-25,Wright St.,68,Jacksonville,44
2017-11-25,S.C. Upstate,88,Abilene Christian,78
2017-11-25,Southern Miss.,71,Youngstown St.,64
2017-11-25,Eastern Ky.,99,Asbury,71
2017-11-25,Minnesota,89,Alabama,84
2017-11-25,Memphis,76,Northern Ky.,74
2017-11-25,Richmond,76,Georgetown,82
2017-11-25,Alcorn St.,103,Concordia College,56
2017-11-25,Alas. Anchorage,46,Col. of Charleston,55
2017-11-25,St. Bonaventure,79,TCU,89
2017-11-25,Appalachian St.,78,Davidson,62
2017-11-25,Niagara,90,Texas-Arlington,95
2017-11-25,FGCU,70,Navy,54
2017-11-25,Chattanooga,95,Tenn. Wesleyan,60
2017-11-25,Monmouth,96,Penn,101
2017-11-25,Kennesaw St.,74,Tennessee St.,77
2017-11-25,William &amp; Mary,79,Old Dominion,77
2017-11-25,Dayton,73,Akron,60
2017-11-25,Rice,70,St. Thomas (MN),59
2017-11-25,Valparaiso,79,UNC Wilmington,70
2017-11-25,South Dakota,62,Northern Colo.,63
2017-11-25,Murray St.,81,Southern Ill.,73
2017-11-25,UTRGV,76,Grambling,82
2017-11-25,Iowa St.,70,Western Ill.,45
2017-11-25,Providence,86,Boston College,66
2017-11-25,Houston,97,Incarnate Word,58
2017-11-25,North Dakota St.,94,Stetson,58
2017-11-25,Illinois St.,62,Charleston So.,64
2017-11-25,Weber St.,105,Black Hills St.,52
2017-11-25,Boise St.,68,Loyola Marymount,48
2017-11-25,Grand Canyon,62,San Diego,72
2017-11-25,New Mexico St.,72,UTEP,63
2017-11-25,Pacific,78,Texas St.,85
2017-11-25,Idaho,75,Cal Poly,66
2017-11-25,UNLV,101,Southern Utah,82
2017-11-25,Canisius,81,Ark.-Pine Bluff,58
2017-11-26,San Diego St.,86,Washington St.,93
2017-11-26,Navy,79,Denver,71
2017-11-26,Georgia St.,70,Tulane,59
2017-11-26,UCF,43,St. John&#039;s (NY),46
2017-11-26,Southern Miss.,63,Northern Colo.,77
2017-11-26,Oregon,80,Oklahoma,90
2017-11-26,Gonzaga,76,Texas,71
2017-11-26,Jacksonville,106,Gardner-Webb,99
2017-11-26,Bowling Green,83,Abilene Christian,88
2017-11-26,Fordham,70,Manhattan,57
2017-11-26,Stony Brook,76,Bucknell,85
2017-11-26,Mercer,90,Hiwassee,53
2017-11-26,Binghamton,97,Hartwick,65
2017-11-26,Lafayette,82,St. Peter&#039;s,86
2017-11-26,Quinnipiac,72,Maine,78
2017-11-26,Mass.-Lowell,83,Loyola Maryland,75
2017-11-26,Hartford,50,Wagner,72
2017-11-26,Fairleigh Dickinson,76,Princeton,83
2017-11-26,Nebraska,85,Long Beach St.,80
2017-11-26,Sacramento St.,69,Saint Joseph&#039;s,74
2017-11-26,Samford,83,Mississippi Val.,70
2017-11-26,Fresno St.,80,Montana St.,67
2017-11-26,Oklahoma St.,101,Houston Baptist,74
2017-11-26,Austin Peay,86,Miami (OH),61
2017-11-26,South Dakota St.,92,Dakota St.,60
2017-11-26,Longwood,107,N.C. Wesleyan,78
2017-11-26,South Dakota,81,Youngstown St.,53
2017-11-26,Drake,79,Chicago St.,67
2017-11-26,Stephen F. Austin,79,Florida A&amp;M,63
2017-11-26,Southeast Mo. St.,70,N.C. Central,77
2017-11-26,Mississippi St.,59,Jacksonville St.,56
2017-11-26,UConn,67,Arkansas,102
2017-11-26,Wright St.,57,Fairfield,56
2017-11-26,Ohio St.,66,Butler,67
2017-11-26,UALR,70,Norfolk St.,55
2017-11-26,East Carolina,81,N.C. A&amp;T,87
2017-11-26,Campbell,93,S.C. Upstate,74
2017-11-26,Colorado,81,Air Force,69
2017-11-26,Marshall,106,Concord,70
2017-11-26,Michigan,87,UC Riverside,42
2017-11-26,UAB,90,Mississippi Col.,53
2017-11-26,South Fla.,47,Eastern Mich.,65
2017-11-26,Boston U.,83,Wheaton (MA),48
2017-11-26,South Ala.,55,New Orleans,52
2017-11-26,UNC Asheville,85,Wofford,65
2017-11-26,Northern Ill.,105,Rockford,53
2017-11-26,UT Martin,55,UMKC,65
2017-11-26,Georgia,83,St. Mary&#039;s (CA),81
2017-11-26,La.-Monroe,104,Rust,46
2017-11-26,La Salle,87,Temple,83
2017-11-26,Kentucky,107,Ill.-Chicago,73
2017-11-26,UCLA,87,UC Irvine,63
2017-11-26,Bryant,67,Brown,81
2017-11-26,Pacific,80,Canisius,58
2017-11-26,Wyoming,83,N.M. Highlands,70
2017-11-26,FGCU,75,St. Francis (NY),51
2017-11-26,DePaul,82,Portland,69
2017-11-26,Marist,46,Oregon St.,65
2017-11-26,Winthrop,86,South Carolina St.,61
2017-11-26,Washington,77,UC Davis,70
2017-11-26,Michigan St.,63,North Carolina,45
2017-11-26,Montana,86,Carroll (MT),75
2017-11-26,Cal St. Fullerton,70,Harvard,61
2017-11-26,Stanford,78,Portland St.,87
2017-11-26,West Virginia,83,Missouri,79
2017-11-26,Southern California,59,Texas A&amp;M,75
2017-11-26,Florida,84,Duke,87
2017-11-27,Hawaii,87,Adams St.,77
2017-11-27,UMBC,88,Shenandoah,59
2017-11-27,Towson,90,St. Mary&#039;s (MD),57
2017-11-27,Liberty,75,Howard,55
2017-11-27,Cincinnati,83,Alabama St.,51
2017-11-27,Delaware,66,Yale,76
2017-11-27,Syracuse,72,Maryland,70
2017-11-27,Duquesne,71,Cornell,78
2017-11-27,Hampton,72,Saint Leo,56
2017-11-27,Niagara,77,Army,71
2017-11-27,FIU,61,South Carolina,78
2017-11-27,Monmouth,81,Albany (NY),73
2017-11-27,Old Dominion,83,Md.-East. Shore,44
2017-11-27,Mt. St. Mary&#039;s,63,Morgan St.,69
2017-11-27,Belmont,66,Lipscomb,74
2017-11-27,North Texas,82,Grambling,77
2017-11-27,Nicholls St.,104,Blue Mountain,68
2017-11-27,Oral Roberts,86,Oakland,93
2017-11-27,Marquette,86,Eastern Ill.,83
2017-11-27,Texas-Arlington,73,Texas-Dallas,53
2017-11-27,Central Ark.,82,Morehead St.,78
2017-11-27,Troy,95,Delaware St.,64
2017-11-27,Green Bay,71,Stetson,83
2017-11-27,Virginia,49,Wisconsin,37
2017-11-27,UTEP,52,Lamar,66
2017-11-27,Seattle,73,Idaho St.,67
2017-11-28,Fla. Atlantic,91,Ave Maria,54
2017-11-28,Xavier,76,Baylor,63
2017-11-28,Rhode Island,86,Brown,62
2017-11-28,South Carolina St.,100,Morris,91
2017-11-28,NJIT,73,Long Island,69
2017-11-28,Georgia Tech,52,Northwestern,51
2017-11-28,IPFW,91,Detroit,82
2017-11-28,Pittsburgh,71,High Point,63
2017-11-28,Dartmouth,64,Loyola Maryland,63
2017-11-28,Charlotte,70,Davidson,85
2017-11-28,Ball St.,81,Oakland City,57
2017-11-28,Ohio,88,Iona,93
2017-11-28,Rutgers,73,Florida St.,78
2017-11-28,Presbyterian,74,UNC Greensboro,72
2017-11-28,VCU,85,Appalachian St.,72
2017-11-28,Akron,75,Chattanooga,70
2017-11-28,Sam Houston St.,81,Schreiner,55
2017-11-28,Charleston So.,68,VMI,76
2017-11-28,Southeast Mo. St.,83,Hannibal-La Grange,59
2017-11-28,Tennessee St.,67,Fisk,53
2017-11-28,Ole Miss,97,South Dakota St.,99
2017-11-28,Murray St.,85,Harris-Stowe,56
2017-11-28,Louisiana,89,McNeese St.,78
2017-11-28,Houston Baptist,96,Dallas,66
2017-11-28,Saint Louis,51,Western Mich.,65
2017-11-28,SMU,95,UTRGV,64
2017-11-28,La.-Monroe,65,Jackson St.,52
2017-11-28,Purdue,66,Louisville,57
2017-11-28,Wichita St.,112,Savannah St.,66
2017-11-28,Vanderbilt,74,Radford,62
2017-11-28,Valparaiso,72,Utah St.,65
2017-11-28,Missouri St.,77,Colorado St.,67
2017-11-28,Tulsa,100,UTSA,96
2017-11-28,Southeastern La.,80,Loyola (LA),53
2017-11-28,Kansas,96,Toledo,58
2017-11-28,North Dakota,82,Presentation,75
2017-11-28,Western Ill.,90,IUPUI,77
2017-11-28,Georgetown,76,Maine,55
2017-11-28,Stephen F. Austin,54,North Dakota St.,50
2017-11-28,Virginia Tech,79,Iowa,55
2017-11-28,Wake Forest,80,Illinois,73
2017-11-28,Washington,85,Kennesaw St.,71
2017-11-28,Boise St.,87,Loyola (IL),53
2017-11-28,San Francisco,72,UC Santa Barbara,79
2017-11-28,Loyola Marymount,87,Cal St. L.A.,66
2017-11-28,California,83,Cal St. Northridge,63
2017-11-29,Southern U.,92,Wiley,69
2017-11-29,Bowling Green,85,San Jose St.,79
2017-11-29,St. Francis (PA),100,American,89
2017-11-29,Northern Ky.,112,Berea,33
2017-11-29,FIU,79,Fla. National,61
2017-11-29,Hampton,117,Mid-Atlantic Christ.,54
2017-11-29,FGCU,115,Webber Int&#039;l,61
2017-11-29,St. Peter&#039;s,77,Fairleigh Dickinson,53
2017-11-29,Longwood,84,Bluefield St.,59
2017-11-29,Fordham,77,East Tenn. St.,82
2017-11-29,Mass.-Lowell,80,Sacred Heart,87
2017-11-29,Siena,55,St. Bonaventure,75
2017-11-29,UNC Asheville,82,S.C. Upstate,70
2017-11-29,Tennessee,84,Mercer,60
2017-11-29,Dayton,60,Auburn,73
2017-11-29,Saint Joseph&#039;s,83,Bucknell,70
2017-11-29,Niagara,87,Buffalo,106
2017-11-29,William &amp; Mary,114,Marshall,104
2017-11-29,Tennessee Tech,86,Lipscomb,80
2017-11-29,Cleveland St.,75,Arkansas St.,72
2017-11-29,Youngstown St.,74,Robert Morris,81
2017-11-29,Indiana St.,74,Air Force,64
2017-11-29,North Florida,84,Eastern Mich.,81
2017-11-29,James Madison,72,George Mason,76
2017-11-29,Quinnipiac,68,Massachusetts,66
2017-11-29,Albany (NY),75,Colgate,69
2017-11-29,Drexel,68,Lafayette,67
2017-11-29,UConn,77,Columbia,73
2017-11-29,Furman,74,Winthrop,93
2017-11-29,Providence,88,Rider,84
2017-11-29,New Hampshire,69,Boston U.,70
2017-11-29,George Washington,73,Morgan St.,66
2017-11-29,Villanova,90,Penn,62
2017-11-29,Richmond,65,Vermont,71
2017-11-29,Coastal Caro.,81,Wofford,87
2017-11-29,Ohio St.,65,Clemson,79
2017-11-29,North Carolina St.,85,Penn St.,78
2017-11-29,North Carolina,86,Michigan,71
2017-11-29,Northwestern St.,67,Lyon,56
2017-11-29,UALR,71,Central Ark.,65
2017-11-29,Oklahoma St.,79,Austin Peay,63
2017-11-29,Princeton,76,Lehigh,85
2017-11-29,Yale,84,Bryant,67
2017-11-29,Kansas St.,77,Oral Roberts,68
2017-11-29,Houston,75,New Orleans,66
2017-11-29,Alabama,77,Louisiana Tech,74
2017-11-29,LSU,84,UT Martin,60
2017-11-29,Tulane,81,Alcorn St.,65
2017-11-29,Southern Ill.,86,SIU Edwardsville,59
2017-11-29,Alabama A&amp;M,53,Georgia St.,63
2017-11-29,Western Ky.,83,Eastern Ky.,51
2017-11-29,Texas-Arlington,69,Rice,49
2017-11-29,Delaware St.,64,Binghamton,85
2017-11-29,Norfolk St.,70,Kent St.,79
2017-11-29,Texas,82,Florida A&amp;M,58
2017-11-29,Troy,87,Ill.-Chicago,66
2017-11-29,Neb. Omaha,75,Drake,73
2017-11-29,UNI,77,UNLV,68
2017-11-29,Texas St.,66,A&amp;M-Corpus Chris,53
2017-11-29,Arizona,91,Long Beach St.,56
2017-11-29,South Ala.,69,Southern Miss.,58
2017-11-29,Montana St.,98,Bethesda Christian,61
2017-11-29,New Mexico,78,Evansville,59
2017-11-29,Denver,88,Wyoming,78
2017-11-29,Utah Valley,58,BYU,85
2017-11-29,TCU,87,Belmont,76
2017-11-29,Marquette,95,Chicago St.,69
2017-11-29,Gonzaga,103,Incarnate Word,68
2017-11-29,Minnesota,81,Miami (FL),86
2017-11-29,Nebraska,71,Boston College,62
2017-11-29,Northern Ill.,62,Milwaukee,75
2017-11-29,Indiana,81,Duke,91
2017-11-29,UCLA,75,Bakersfield,66
2017-11-29,Pepperdine,82,Southern Utah,88
2017-11-29,UC Davis,56,Northern Colo.,51
2017-11-29,Nevada,98,Illinois St.,68
2017-11-29,UC Irvine,112,Whittier,65
2017-11-29,Stanford,70,Montana,54
2017-11-30,Morehead St.,103,Alice Lloyd,56
2017-11-30,Texas Tech,79,Seton Hall,89
2017-11-30,IPFW,99,Indiana-Kokomo,63
2017-11-30,Michigan St.,81,Notre Dame,63
2017-11-30,West Virginia,102,NJIT,69
2017-11-30,Howard,81,Central Penn,64
2017-11-30,Savannah St.,98,Carver Bible,60
2017-11-30,Long Island,79,Hartford,78
2017-11-30,Mississippi St.,83,North Dakota St.,59
2017-11-30,Stetson,78,Campbell,85
2017-11-30,Elon,79,South Fla.,78
2017-11-30,Oakland,97,Texas Southern,87
2017-11-30,Hofstra,107,Molloy,72
2017-11-30,Northeastern,77,Harvard,61
2017-11-30,Central Conn. St.,72,N.C. A&amp;T,59
2017-11-30,Col. of Charleston,69,Western Caro.,60
2017-11-30,Jacksonville,66,Bethune-Cookman,77
2017-11-30,Sam Houston St.,77,St. Thomas (MN),54
2017-11-30,Texas A&amp;M,78,UTRGV,60
2017-11-30,Oklahoma,82,North Texas,72
2017-11-30,Jacksonville St.,77,Alabama St.,69
2017-11-30,East Carolina,93,UNC Wilmington,88
2017-11-30,UAB,71,Memphis,56
2017-11-30,UMKC,63,South Dakota,82
2017-11-30,South Carolina,60,Temple,76
2017-11-30,UCF,59,Missouri,62
2017-11-30,Portland,112,Multnomah Bible,65
2017-11-30,UTEP,60,New Mexico St.,80
2017-11-30,Santa Clara,89,Northern Ariz.,57
2017-11-30,Fresno St.,83,Weber St.,71
2017-11-30,UC Riverside,55,Pacific,57
2017-11-30,Seattle,66,Kennesaw St.,54
2017-11-30,San Diego,57,San Diego St.,66
2017-12-01,Manhattan,70,Holy Cross,54
2017-12-01,Towson,67,La Salle,60
2017-12-01,Citadel,91,Marist,100
2017-12-01,Army,81,UMBC,70
2017-12-01,Maryland,75,Purdue,80
2017-12-01,Wagner,78,Fairfield,76
2017-12-01,Stetson,85,Edward Waters,52
2017-12-01,Pittsburgh,76,Duquesne,64
2017-12-01,Central Mich.,70,Jackson St.,63
2017-12-01,High Point,90,Johnson &amp; Wales (NC),54
2017-12-01,Navy,82,Delaware,76
2017-12-01,Ohio,80,Coppin St.,37
2017-12-01,Georgia Tech,63,Grambling,64
2017-12-01,Davidson,75,North Carolina,85
2017-12-01,Nicholls St.,80,Louisiana,105
2017-12-01,Alcorn St.,89,Rust,50
2017-12-01,A&amp;M-Corpus Chris,80,Texas Lutheran,42
2017-12-01,Bradley,67,Eastern Ill.,56
2017-12-01,Northwestern,72,Illinois,68
2017-12-01,Idaho St.,92,Bethesda Christian,71
2017-12-01,Oregon,70,Boise St.,73
2017-12-01,Gonzaga,91,Creighton,74
2017-12-02,La Salle,58,Holy Cross,54
2017-12-02,Xavier,89,Cincinnati,76
2017-12-02,Virginia,75,Lehigh,54
2017-12-02,North Carolina St.,103,South Carolina St.,71
2017-12-02,Towson,56,Manhattan,55
2017-12-02,Michigan,69,Indiana,55
2017-12-02,New Hampshire,75,Bryant,59
2017-12-02,Liberty,75,UNC Greensboro,76
2017-12-02,VMI,50,Radford,63
2017-12-02,Iona,82,Fairleigh Dickinson,75
2017-12-02,Colorado St.,72,Colorado,63
2017-12-02,Butler,75,Saint Louis,45
2017-12-02,Evansville,98,Oakland City,56
2017-12-02,Ole Miss,80,Virginia Tech,83
2017-12-02,Buffalo,62,St. Bonaventure,73
2017-12-02,DePaul,89,Youngstown St.,73
2017-12-02,Ball St.,83,IUPUI,64
2017-12-02,Fordham,67,Maine,66
2017-12-02,South Carolina,76,Massachusetts,70
2017-12-02,Western Mich.,73,Oakland,78
2017-12-02,Baylor,62,Wichita St.,69
2017-12-02,Lafayette,79,Quinnipiac,58
2017-12-02,Marquette,66,Georgia,73
2017-12-02,Siena,76,Robert Morris,74
2017-12-02,Belmont,86,Green Bay,75
2017-12-02,Winthrop,107,Reinhardt,76
2017-12-02,Brown,62,Central Conn. St.,68
2017-12-02,Southern Utah,87,San Diego Christian,68
2017-12-02,Binghamton,76,Colgate,65
2017-12-02,New Orleans,87,Williams Baptist,70
2017-12-02,Gardner-Webb,87,S.C. Upstate,66
2017-12-02,Rice,67,UTRGV,69
2017-12-02,Citadel,72,UMBC,98
2017-12-02,Longwood,61,Fayetteville St.,52
2017-12-02,Denver,59,Air Force,61
2017-12-02,Washington St.,67,UC Davis,81
2017-12-02,Chicago St.,77,Northern Ill.,95
2017-12-02,Kentucky,79,Harvard,70
2017-12-02,Duke,96,South Dakota,80
2017-12-02,Md.-East. Shore,74,American,70
2017-12-02,Wake Forest,82,Richmond,53
2017-12-02,Milwaukee,64,Montana St.,68
2017-12-02,Savannah St.,85,William &amp; Mary,108
2017-12-02,Southern Ill.,76,San Jose St.,58
2017-12-02,UALR,66,Oral Roberts,74
2017-12-02,Presbyterian,73,N.C. A&amp;T,70
2017-12-02,Mt. St. Mary&#039;s,80,Loyola Maryland,75
2017-12-02,Loyola (IL),85,Ill.-Chicago,61
2017-12-02,Canisius,73,Dartmouth,60
2017-12-02,UConn,84,Monmouth,81
2017-12-02,Drexel,89,Rider,77
2017-12-02,Northeastern,84,Cornell,66
2017-12-02,Illinois St.,65,Tulsa,58
2017-12-02,St. John&#039;s (NY),90,Sacred Heart,55
2017-12-02,Stephen F. Austin,68,La.-Monroe,65
2017-12-02,Austin Peay,67,Alabama A&amp;M,47
2017-12-02,Memphis,83,Mercer,81
2017-12-02,Western Ky.,78,Wright St.,60
2017-12-02,Oregon St.,78,Loyola Marymount,74
2017-12-02,East Carolina,63,Delaware St.,57
2017-12-02,Abilene Christian,71,Schreiner,43
2017-12-02,Rhode Island,75,Providence,68
2017-12-02,Ga. Southern,97,Tenn. Wesleyan,61
2017-12-02,Iowa,73,Penn St.,77
2017-12-02,Furman,64,Tennessee Tech,50
2017-12-02,Chattanooga,66,UT Martin,63
2017-12-02,Wisconsin,58,Ohio St.,83
2017-12-02,Kansas,76,Syracuse,60
2017-12-02,Marist,75,Army,83
2017-12-02,Saint Joseph&#039;s,53,Villanova,94
2017-12-02,Wyoming,96,Drake,89
2017-12-02,Eastern Ky.,70,Jacksonville,65
2017-12-02,Norfolk St.,77,Bowling Green,92
2017-12-02,Elon,71,St. Peter&#039;s,65
2017-12-02,Marshall,86,Akron,64
2017-12-02,North Florida,85,Trinity Baptist,58
2017-12-02,Hartford,61,Boston College,73
2017-12-02,Fla. Atlantic,93,Bethune-Cookman,75
2017-12-02,Toledo,71,Texas Southern,69
2017-12-02,N.C. Central,77,Southeast Mo. St.,86
2017-12-02,Appalachian St.,84,South Fla.,61
2017-12-02,FIU,87,South Ala.,58
2017-12-02,VCU,82,Old Dominion,75
2017-12-02,Stony Brook,85,St. Francis (PA),83
2017-12-02,Coastal Caro.,67,Lamar,69
2017-12-02,Northern Ky.,86,Morehead St.,49
2017-12-02,Kent St.,72,Cleveland St.,62
2017-12-02,Long Beach St.,70,Fresno St.,106
2017-12-02,Albany (NY),86,Columbia,82
2017-12-02,Bucknell,81,Vermont,77
2017-12-02,Utah,80,Hawaii,60
2017-12-02,FGCU,76,Middle Tenn.,81
2017-12-02,Louisiana Tech,106,Miles,55
2017-12-02,Houston,91,Arkansas,65
2017-12-02,Texas-Arlington,65,North Texas,60
2017-12-02,Tennessee St.,86,Lipscomb,95
2017-12-02,James Madison,87,Charlotte,82
2017-12-02,Western Ill.,73,Miami (OH),76
2017-12-02,South Dakota St.,53,Missouri St.,73
2017-12-02,Houston Baptist,71,Texas St.,52
2017-12-02,Miami (FL),80,Princeton,52
2017-12-02,TCU,92,Yale,66
2017-12-02,Murray St.,80,Florida A&amp;M,59
2017-12-02,Grand Canyon,68,UC Riverside,56
2017-12-02,UTEP,88,New Mexico,76
2017-12-02,Utah St.,66,BYU,75
2017-12-02,Cal St. Fullerton,86,Cal Lutheran,58
2017-12-02,Utah Valley,88,UTSA,80
2017-12-02,Arizona St.,75,San Francisco,57
2017-12-02,UNLV,88,Arizona,91
2017-12-02,UC Santa Barbara,67,San Diego,57
2017-12-02,Cal Poly,91,Pepperdine,81
2017-12-02,Bakersfield,52,Northern Ariz.,60
2017-12-02,Santa Clara,72,Ark.-Pine Bluff,57
2017-12-02,UC Irvine,65,Nevada,76
2017-12-02,SMU,72,Southern California,55
2017-12-02,California,63,St. Mary&#039;s (CA),74
2017-12-03,Navy,66,Morgan St.,59
2017-12-03,IPFW,86,SIU Edwardsville,71
2017-12-03,Notre Dame,71,St. Francis (NY),53
2017-12-03,NJIT,78,Mass.-Lowell,65
2017-12-03,Alabama,62,UCF,65
2017-12-03,North Carolina,97,Tulane,73
2017-12-03,Vanderbilt,79,Kansas St.,84
2017-12-03,George Washington,71,Temple,67
2017-12-03,Clemson,83,UNC Asheville,52
2017-12-03,Jacksonville St.,89,Samford,58
2017-12-03,Southern Miss.,109,Rust,61
2017-12-03,Oklahoma St.,83,Mississippi Val.,62
2017-12-03,Auburn,79,George Mason,63
2017-12-03,Seattle,84,Eastern Wash.,65
2017-12-03,Boise St.,77,Portland,54
2017-12-03,Louisville,77,Seton Hall,79
2017-12-03,Purdue,74,Northwestern,69
2017-12-03,Michigan St.,86,Nebraska,57
2017-12-03,Long Beach St.,76,Stanford,68
2017-12-03,Georgia Tech,70,Tennessee,77
2017-12-03,New Mexico St.,69,Prairie View,57
2017-12-03,San Diego St.,75,Bradley,52
2017-12-03,Minnesota,89,Rutgers,67
2017-12-03,Pacific,105,Ark.-Fort Smith,68
2017-12-03,Georgetown,76,Coppin St.,60
2017-12-03,Washington,86,Neb. Omaha,73
2017-12-03,Nicholls St.,68,Idaho,79
2017-12-03,Northern Colo.,87,Western St.,75
2017-12-03,Illinois,91,Maryland,92
2017-12-03,Mississippi St.,61,Dayton,59
2017-12-03,Montana,86,Cal St. Northridge,68
2017-12-03,UCLA,106,Detroit,73
2017-12-04,Ohio St.,71,Michigan,62
2017-12-04,Western Caro.,72,Appalachian St.,71
2017-12-04,Penn St.,63,Wisconsin,64
2017-12-04,Duquesne,86,Md.-East. Shore,61
2017-12-04,East Carolina,69,Campbell,66
2017-12-04,Columbia,87,Quinnipiac,89
2017-12-04,Long Island,75,Stony Brook,71
2017-12-04,Col. of Charleston,70,High Point,58
2017-12-04,Howard,68,Penn,81
2017-12-04,Georgia St.,74,Liberty,77
2017-12-04,Baylor,84,Sam Houston St.,56
2017-12-04,North Dakota St.,58,Missouri St.,71
2017-12-04,Indiana,77,Iowa,64
2017-12-04,Oklahoma,97,UTSA,85
2017-12-04,Grambling,111,Tougaloo,95
2017-12-04,Lipscomb,69,Belmont,54
2017-12-04,Florida,66,Florida St.,83
2017-12-04,Iowa St.,94,Northern Ill.,80
2017-12-04,Air Force,79,Western St.,67
2017-12-04,San Francisco,78,Central Ark.,76
2017-12-04,St. Mary&#039;s (CA),70,Sacramento St.,54
2017-12-04,Seattle,99,Pacific Lutheran,69
2017-12-05,Citadel,84,James Madison,82
2017-12-05,Sacred Heart,79,Dartmouth,73
2017-12-05,Miami (FL),69,Boston U.,54
2017-12-05,Marquette,91,Vermont,81
2017-12-05,West Virginia,68,Virginia,61
2017-12-05,New Hampshire,70,Niagara,78
2017-12-05,Charlotte,57,Wake Forest,80
2017-12-05,Bowling Green,76,Evansville,91
2017-12-05,Villanova,88,Gonzaga,72
2017-12-05,Wagner,90,Mass.-Lowell,72
2017-12-05,Pittsburgh,82,Mt. St. Mary&#039;s,78
2017-12-05,Rutgers,52,Michigan St.,62
2017-12-05,Davidson,74,VMI,51
2017-12-05,Northeastern,82,Bucknell,64
2017-12-05,Central Mich.,75,Montana St.,48
2017-12-05,Presbyterian,88,South Carolina St.,77
2017-12-05,Marshall,70,Chattanooga,66
2017-12-05,Georgia,87,Winthrop,82
2017-12-05,Jacksonville,52,Milwaukee,62
2017-12-05,Notre Dame,77,Ball St.,80
2017-12-05,Wright St.,98,Ohio Valley,68
2017-12-05,VCU,67,Texas,71
2017-12-05,Furman,83,UNC Asheville,72
2017-12-05,FGCU,88,Fla. Atlantic,92
2017-12-05,Maine,75,Me.-Presque Isle,55
2017-12-05,Kansas St.,86,S.C. Upstate,49
2017-12-05,Wichita St.,95,South Dakota St.,85
2017-12-05,Texas Tech,82,Nevada,76
2017-12-05,Incarnate Word,91,Texas Lutheran,63
2017-12-05,Troy,78,UAB,90
2017-12-05,Lamar,60,St. Thomas (MN),46
2017-12-05,Memphis,65,Samford,64
2017-12-05,Creighton,111,North Dakota,68
2017-12-05,Arkansas,92,Colorado St.,66
2017-12-05,Arkansas St.,78,UT Martin,92
2017-12-05,Arizona,67,Texas A&amp;M,64
2017-12-05,Butler,81,Utah,69
2017-12-05,Nebraska,78,Minnesota,68
2017-12-05,Denver,58,San Jose St.,56
2017-12-05,Syracuse,72,UConn,63
2017-12-05,Missouri,70,Miami (OH),51
2017-12-05,TCU,94,SMU,83
2017-12-05,Duke,124,St. Francis (PA),67
2017-12-05,UNLV,92,Oral Roberts,66
2017-12-05,Oregon St.,74,Eastern Ky.,62
2017-12-05,UC Santa Barbara,77,Neb. Omaha,70
2017-12-05,Pepperdine,70,UC Riverside,59
2017-12-05,Fresno St.,70,Bakersfield,55
2017-12-05,Grand Canyon,60,St. John&#039;s (NY),68
2017-12-06,Hawaii,72,Prairie View,60
2017-12-06,Houston,88,Fairfield,66
2017-12-06,Tulane,95,Southern U.,76
2017-12-06,Virginia Tech,95,Radford,68
2017-12-06,Dayton,79,Tennessee Tech,66
2017-12-06,Robert Morris,78,Rider,75
2017-12-06,Old Dominion,79,Richmond,60
2017-12-06,Temple,59,Wisconsin,55
2017-12-06,George Mason,70,William &amp; Mary,77
2017-12-06,Albany (NY),84,Bryant,68
